"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PPP1R3A",0.0414830314871815,2.01912367496,0.700942870668045,0.489719942359791,0.826862286025768,-6.07292744654203
"MAEL",-0.0414765870512808,2.4543638786,-0.248762597928069,0.805547725753337,0.945103733065306,-6.28659240423767
"FOXK1",0.0414644073076964,6.3398537482,0.622214376854595,0.539354722591936,0.846084051305983,-6.12441846505034
"MED1",-0.0414605348653811,6.77852023688,-0.4544384388174,0.653378661506424,0.893971517378542,-6.21421837303586
"FLII",0.0414579665641099,8.55728603972,0.505348793030543,0.617677283683494,0.878242708667225,-6.18986257154679
"VWF",0.0414483467692373,6.97251256568,0.397036004845078,0.694662203217457,0.910096053087924,-6.23862905878579
"TKTL1",-0.0414198703461492,4.35722596608,-0.698773293613044,0.491052043039168,0.827114560582444,-6.07442549083755
"TMEM208",0.0414139061153911,7.89834122532,0.335632319933354,0.739908652710392,0.925196387100031,-6.26114054333778
"GJA8",-0.0414115131282022,4.13951991716,-0.380137915446444,0.707007818440384,0.913149561984035,-6.24519622643738
"SWAP70",0.0413920151025682,7.52137955148,0.34347159525458,0.734074588902812,0.922992187367577,-6.2584745253794
"TUBB6",-0.0413868675064002,9.06112380252,-0.341246877779995,0.735728609600304,0.923771065006687,-6.25923731434591
"VPS37D",-0.041381424205122,7.04084608792,-0.721259739360266,0.477346124339287,0.822178709676503,-6.0586828202942
"SDAD1",0.0413757871923135,6.40815817516,0.620063686097155,0.540747278384367,0.846553928666786,-6.12574193319897
"POU6F2",-0.0413665955897402,5.28605738104,-0.409418107308111,0.685669894031968,0.905990963840516,-6.23363799280964
"MYLK2",-0.0413581448974307,5.47054632468,-0.532787995083698,0.598817802536399,0.871710242151548,-6.1756860249655
"GNG12",-0.0413431893012763,7.48104546852,-0.335916646299115,0.739696774349225,0.925089459220455,-6.26104491405816
"MEP1B",0.0413420461025669,2.89960895636,0.312239661589901,0.757410957607387,0.930442756442251,-6.26873330678953
"NFS1",0.0413228373205188,6.56372589576,0.361082621652164,0.721027963191292,0.918739801636384,-6.2522630598814
"MLL5",-0.041316289967944,7.1881861422,-0.493151828704024,0.626148129858337,0.882123263887563,-6.19592854024493
"KIR2DL4",0.0412993010769256,4.73725058644,0.421860868144638,0.676680828690682,0.902546493867877,-6.22847020878059
"CSRNP3",0.0412901438461568,3.8721253152,0.385901569841651,0.702787541916069,0.910983561376746,-6.24298797796297
"KLHL21",-0.0412845536153821,5.76226698888,-0.429912667225762,0.670889753395099,0.900035172985832,-6.22504484321477
"CLK1",0.0412774557948792,7.93130742532,0.341314464104858,0.735678341711138,0.923771065006687,-6.25921421333409
"RASSF3",0.0412646701794923,6.10711210784,0.23660590529336,0.8148629966023,0.947720868005095,-6.28955403412358
"MATN1",-0.041257424256405,4.52918100328,-0.387830379786532,0.701377381894341,0.910983561376746,-6.24224165479807
"FAM184A",-0.0412526821025625,3.16794029836,-0.312978752779837,0.756855892890972,0.930442756442251,-6.26850173258912
"DOK7",-0.0412463433205108,4.12620008136,-0.625714889011302,0.537092246408699,0.845219608645511,-6.12225486500673
"VAMP3",0.0412457294359037,8.94746314936,0.607629772001913,0.548835321761366,0.850989528028565,-6.13330626744884
"TM7SF2",0.0412321466666716,6.3501264304,0.0841720020064369,0.933580529968225,0.982446908655496,-6.3141244885542
"UGT2A3",0.0412315803653862,2.11996057196,1.09592723131759,0.283407968484873,0.696524839786793,-5.72770954059326
"KCNQ2",0.041228772948724,6.0697543104,0.59940282055216,0.554221405306912,0.853269538106996,-6.13822949952355
"ZNF226",-0.0412206004358904,5.23327364756,-0.339681803951692,0.7368929813157,0.924369064932267,-6.25977098917452
"TNFSF11",0.0412116413333372,3.13528028284,0.303101407087816,0.764284747743577,0.932645125001788,-6.27155164495721
"XK",0.041202214487182,2.1094872658,0.722771550217636,0.476432668802041,0.821754962775482,-6.05760725306772
"XIRP1",-0.0411987368205056,4.76151129248,-0.313606026688327,0.756384908321187,0.930442756442251,-6.26830476719697
"MPST",0.041183536487182,7.64906090636,0.264080920211846,0.793851493237495,0.940910359906626,-6.28265038634869
"KIAA1429",-0.0411629609871733,7.66273893988,-0.556540685341123,0.582718900697884,0.864715524765278,-6.16282306177393
"C16orf61",0.0411442669487272,7.89065707352,0.31151094468069,0.757958361009474,0.93077051538535,-6.2689610986925
"UQCR11",-0.0411439552307602,8.91727028072,-0.437294659802304,0.665598557552504,0.898263893940957,-6.2218483773242
"C20orf79",0.0411226323333351,2.61743177352,0.551247572804455,0.586287843772337,0.867311589490822,-6.16573687938471
"AP1B1",0.0410847183846208,7.58517631944,0.303537891527755,0.763955971071883,0.932645125001788,-6.27141891760616
"OPRK1",0.0410631405128226,2.4066164036,0.931312314322375,0.36047263992319,0.755239500942149,-5.88882705320701
"RAMP3",0.0410517842820566,5.36861509184,0.317857119055828,0.753195539514401,0.930068773124277,-6.26695960601562
"RGS14",0.0410455877692346,5.98994410636,0.31353813612081,0.756435878890074,0.930442756442251,-6.26832610386496
"HDGFL1",-0.0410370809999945,6.26261538612,-0.774920975348552,0.445551139780842,0.809629758059703,-6.01918869058491
"TRIP11",0.0410115121025685,6.76235119004,0.424518317618998,0.674767254038567,0.901865933298248,-6.22734674187318
"SH2D2A",0.0409904610000043,4.65379441128,0.650207931831999,0.521404371616057,0.840407460518884,-6.10678763083541
"C15orf39",0.0409900394615432,5.12433985448,0.531261480006681,0.599859708465879,0.872195898061625,-6.17649395255551
"USP51",0.0409848759230784,2.96079562352,0.46968668193192,0.642591939752239,0.888350743167633,-6.20718965049667
"GRIP1",0.0409671497692337,3.47825056112,0.344826195361332,0.733068118048153,0.922976158821062,-6.25800766891665
"XAGE3",-0.040955414275639,2.67627868584,-0.499079081291495,0.622024995564623,0.879568635741482,-6.19299885229313
"PPM1G",0.040951657358983,8.85445828284,0.571662349094378,0.572582558496435,0.860516807569853,-6.15434920335169
"TOP3A",-0.0409230332307633,4.94532037828,-0.635402368384845,0.530857428736115,0.842597771559756,-6.11620595203439
"SEC22C",0.040921068320519,7.18444417664,0.572919693162429,0.571743746934725,0.860089315733934,-6.1536346511328
"RNF181",0.0409032304615451,9.49077034216,0.59495625404829,0.557143893186291,0.853959713282376,-6.14086331226654
"TMSB15A",-0.0408978161282016,3.27274444672,-0.13630334351391,0.892657596355778,0.972629501647938,-6.30834464434122
"ZNF169",0.0408875601153871,3.66518194124,0.38490305239892,0.7035179882211,0.911280269279732,-6.24337289469625
"RXFP2",-0.0408356991794863,2.53041151324,-0.527030455538845,0.602752084062384,0.872434887482171,-6.17872143288338
"GCHFR",-0.0408300483333317,5.2492884018,-0.166194350388554,0.869321745619392,0.967754001989681,-6.30379959593756
"C22orf42",0.0408266935384631,4.11455858136,0.395059008372397,0.696102235165369,0.910503071080352,-6.23941195439422
"ZFP28",-0.0408204898205113,2.47076293104,-0.705201521842037,0.487111173903158,0.826078604610258,-6.06997397134893
"BSDC1",-0.040788223499991,7.50430078072,-0.530141433611761,0.600624736506925,0.872434887482171,-6.17708531044343
"ZFHX3",0.040785396769234,5.17707652468,0.323494459817137,0.748973027575981,0.928239854644391,-6.26514809578958
"TBC1D21",-0.0407842506666651,2.91529472468,-0.501017253244503,0.620679472647398,0.879568635741482,-6.1920334220844
"EDC3",-0.0407797761538404,6.2428691786,-0.576726779540323,0.569207709740124,0.859160605396303,-6.15146175379797
"OR10K1",0.0407574501025665,2.46611346028,0.587738232699568,0.561904790421889,0.855654069256415,-6.14509814861082
"RIPK1",0.040756890256417,5.4721904054,0.348309110839571,0.730482540636084,0.921726624795441,-6.25679894415095
"FCRL2",0.040727279717951,3.25647778588,0.618302789989191,0.541888862017661,0.847084704753516,-6.12682222698029
"RAI1",-0.0407268661025579,6.90264686104,-0.577609011140353,0.568620837069017,0.858963870470211,-6.15095622038123
"KTN1",0.0406785831474448,8.35445999168,0.508686337888394,0.615368637813789,0.877701488147278,-6.18817740044376
"SPAG11B",0.0406654650192335,2.26619319744,0.645112638479186,0.524647223967639,0.841314381830689,-6.11005258826817
"LCMT1",0.0406568346666756,8.08586985064,0.745524648377571,0.462808165281031,0.816099025010086,-6.04115938597629
"CHFR",0.0406416095384685,6.34447533104,0.383383362640998,0.704630244804756,0.912017807616005,-6.24395682623662
"ZNF578",0.0406205942307718,6.017207241,0.893393569635287,0.380045387731796,0.766405797611327,-5.92249731450994
"PRSS41",-0.0406051806666641,4.52060710328,-0.604887621480031,0.550627527765764,0.851820580707073,-6.13495448331389
"LGALS3",0.0405988749359043,11.9460558292,0.429414702527115,0.671247307430767,0.900310986990052,-6.22525853638367
"CYP2A13",-0.0405724219487151,6.33449891208,-0.507554750109514,0.616150928949701,0.878073952736944,-6.18874997143495
"RNF220",0.0405573565512904,7.12112567076,0.742460396789919,0.464629514660654,0.816275455377547,-6.04340289927378
"PCDHB8",-0.0405418034102532,5.04957517744,-0.598104738849905,0.55507374188483,0.853321020097673,-6.13900035460824
"SGK494",-0.0405329065897408,3.99175288676,-0.266362197881374,0.792113757956153,0.940638837993114,-6.28204328723699
"CAMK2B",-0.040528973846151,3.4852794714,-0.317487929604038,0.753472346718802,0.930169664342932,-6.2670771399161
